NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,EXIT_X,EXIT_Y,time,action
1,0.0,2.0,2.0,3.3075,0.0,0.3085001,0.3085001,27.3,16.99996,13.00001,27.3,9.0,27.0,4.303067,1.0
1,0.0,2.0,2.0,2.807498,0.0,0.3085001,0.3085001,27.3,16.99996,13.00001,27.3,9.0,27.0,4.404395,1.0
1,0.0,2.0,2.0,2.307496,0.0,0.3085001,0.3085001,27.3,16.99996,13.00001,27.3,9.0,27.0,4.500847,1.0
1,0.0,2.0,2.0,1.807494,0.0,0.3085001,0.3085001,27.3,16.99996,13.00001,27.3,9.0,27.0,4.603473,1.0
1,0.0,2.0,2.0,1.307492,0.0,0.3085001,0.3085001,27.3,16.99996,13.00001,27.3,9.0,27.0,4.701314,1.0
1,0.0,2.0,2.0,0.8074902,0.0,0.3085001,0.3085001,27.3,16.99996,13.00001,27.3,9.0,27.0,4.802982,1.0
1,0.0,6.0,1.0,0.3074883,0.0,0.6577644,8.307555,27.3,16.99996,13.00001,27.3,9.0,27.0,4.905406,1.0
1,0.0,6.0,1.0,0.1074876,0.0,0.3577633,8.607556,27.3,16.99996,13.00001,27.3,9.0,27.0,5.001635,3.0
1,2.0,6.0,1.0,0.1074876,0.5085676,0.2577628,8.707557,27.3,16.99996,13.00001,27.3,9.0,27.0,5.105628,0.0
1,2.0,5.0,1.0,0.1074876,0.5085676,11.0885,8.707557,27.3,16.99996,100.0,100.0,9.0,27.0,5.200834,0.0
1,2.0,5.0,1.0,0.1074876,0.5085676,11.8885,8.707557,27.3,16.99996,100.0,100.0,9.0,27.0,5.303147,0.0
1,2.0,5.0,1.0,0.1074876,0.5085676,12.6885,8.707557,27.3,16.99996,100.0,100.0,9.0,27.0,5.400668,0.0
1,2.0,5.0,1.0,0.1074876,0.5085676,13.1885,9.007558,27.3,16.99996,100.0,100.0,9.0,27.0,5.503143,3.0
1,2.0,5.0,1.0,0.1074876,0.5085676,13.4885,9.50756,27.3,16.99996,100.0,100.0,9.0,27.0,5.600276,3.0
1,2.0,5.0,1.0,0.1074876,0.5085676,13.7885,10.00756,27.3,16.99996,100.0,100.0,9.0,27.0,5.705585,3.0
1,2.0,5.0,1.0,0.1074876,0.5085676,14.08849,10.50756,27.3,16.99996,100.0,100.0,9.0,27.0,5.806052,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,13.60754,11.00757,27.3,16.99996,100.0,100.0,9.0,27.0,5.901744,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,13.10754,11.50757,27.3,16.99996,100.0,100.0,9.0,27.0,6.000092,3.0
1,1.0,1.0,1.0,0.1074876,4.507623,12.60754,12.00757,27.3,16.69996,100.0,100.0,9.0,27.0,6.104629,3.0
1,1.0,1.0,1.0,0.1074876,4.507622,12.10754,12.50757,27.3,16.69996,100.0,100.0,9.0,27.0,6.206543,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,11.60754,13.00757,27.3,16.69996,100.0,100.0,9.0,27.0,6.300626,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,11.10754,13.50758,27.3,16.69996,100.0,100.0,9.0,27.0,6.404223,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,10.60753,14.00758,27.3,16.69996,100.0,100.0,9.0,27.0,6.502211,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,10.10753,14.50758,27.3,16.29996,100.0,100.0,9.0,27.0,6.603908,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,9.60753,15.00758,27.3,15.79996,100.0,100.0,9.0,27.0,6.704347,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,9.107528,15.50758,27.3,15.69996,100.0,100.0,9.0,27.0,6.805877,3.0
1,0.0,1.0,1.0,0.1074876,0.0,8.607526,16.00758,27.3,15.69996,100.0,100.0,9.0,27.0,6.90404,3.0
1,0.0,1.0,1.0,0.1074876,0.0,8.107524,16.50759,27.3,15.69996,100.0,100.0,9.0,27.0,7.002743,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,7.607522,17.00759,27.3,15.69996,100.0,100.0,9.0,27.0,7.102938,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,7.10752,17.50759,27.3,15.69996,100.0,100.0,9.0,27.0,7.202838,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,6.607518,18.00759,27.3,15.69996,100.0,100.0,9.0,27.0,7.303637,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,6.107516,18.5076,27.3,15.69996,100.0,100.0,9.0,27.0,7.403886,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,5.607514,19.0076,27.3,15.69996,100.0,100.0,9.0,27.0,7.506227,3.0
1,2.0,1.0,1.0,0.1074876,0.5085676,5.107512,19.5076,27.3,15.69996,100.0,100.0,9.0,27.0,7.605731,3.0
1,2.0,1.0,0.0,0.1074876,10.50857,4.607511,0.0,27.3,15.69996,100.0,100.0,9.0,27.0,7.702592,3.0
1,2.0,1.0,0.0,0.1074876,10.50857,4.107508,0.0,27.3,15.69996,100.0,100.0,9.0,27.0,7.801951,3.0
1,2.0,1.0,0.0,0.1074876,0.5085676,3.607507,0.0,27.3,15.69996,100.0,100.0,9.0,27.0,7.90044,3.0
1,2.0,1.0,0.0,0.1074876,0.5085676,3.107505,0.0,27.3,15.69996,100.0,100.0,9.0,27.0,8.004107,3.0
1,2.0,1.0,0.0,0.1074876,0.5085676,2.607503,0.0,26.8,15.69996,100.0,100.0,9.0,27.0,8.103873,3.0
1,2.0,1.0,0.0,0.1074876,0.5085676,2.107501,0.0,26.3,15.69996,100.0,100.0,9.0,27.0,8.20425,3.0
1,2.0,1.0,0.0,0.1074876,0.5085676,1.607499,0.0,25.8,15.69996,100.0,100.0,9.0,27.0,8.300754,3.0
1,2.0,1.0,0.0,0.1074876,0.5085676,1.107497,0.0,25.29999,15.69996,100.0,100.0,9.0,27.0,8.404185,3.0
1,1.0,1.0,0.0,0.1074876,11.50857,0.6074952,0.0,24.79999,15.69996,100.0,100.0,9.0,27.0,8.501584,3.0
1,1.0,1.0,0.0,0.3074883,11.30857,0.4074944,0.0,24.69999,15.69996,100.0,100.0,9.0,27.0,8.602193,2.0
1,1.0,1.0,2.0,0.8074902,10.80857,0.4074944,0.2085607,24.69999,15.69996,100.0,100.0,9.0,27.0,8.703871,2.0
1,1.0,1.0,2.0,1.307492,10.30856,0.4074944,0.2085607,24.69999,15.69996,100.0,100.0,9.0,27.0,8.801565,2.0
1,1.0,1.0,2.0,1.807494,9.808561,0.4074944,0.2085607,24.69999,15.69996,100.0,100.0,9.0,27.0,8.903059,2.0
1,1.0,1.0,2.0,2.307496,9.308559,0.4074944,0.2085607,24.69999,15.69996,100.0,100.0,9.0,27.0,9.000422,2.0
1,1.0,1.0,2.0,2.807498,8.808558,0.4074944,0.2085607,24.29999,15.69996,100.0,100.0,9.0,27.0,9.101882,2.0
1,1.0,1.0,2.0,3.3075,8.308556,0.4074944,0.2085607,23.79999,15.69996,100.0,100.0,9.0,27.0,9.200744,2.0
1,1.0,1.0,2.0,3.807502,7.808554,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,9.300325,2.0
1,1.0,1.0,2.0,4.307503,7.308551,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,9.404502,2.0
1,1.0,1.0,2.0,4.807506,6.808549,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,9.503657,2.0
1,1.0,1.0,2.0,5.307507,6.308547,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,9.602454,2.0
1,1.0,1.0,2.0,5.807509,5.808546,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,9.700491,2.0
1,1.0,1.0,2.0,6.307511,5.308544,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,9.803172,2.0
1,1.0,1.0,2.0,6.807513,4.808542,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,9.905979,2.0
1,1.0,1.0,2.0,7.307515,4.30854,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,10.0019,2.0
1,1.0,1.0,2.0,7.807517,3.808538,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,10.10578,2.0
1,1.0,1.0,2.0,8.307519,3.308537,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,10.20157,2.0
1,1.0,1.0,2.0,8.807521,2.808534,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,10.30535,2.0
1,1.0,1.0,2.0,9.307523,2.308532,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,10.4017,2.0
1,1.0,1.0,2.0,9.807525,1.80853,0.4074944,0.2085607,23.69999,15.69996,100.0,100.0,9.0,27.0,10.50046,2.0
1,1.0,1.0,1.0,10.30753,1.308529,0.4074944,10.20762,23.69999,15.29996,100.0,100.0,9.0,27.0,10.6035,2.0
1,1.0,1.0,2.0,10.80753,0.8085269,0.4074944,3.208561,23.69999,14.79995,100.0,100.0,9.0,27.0,10.70001,2.0
1,1.0,1.0,2.0,11.30753,0.3085248,0.4074944,3.208561,23.69999,14.29995,100.0,100.0,9.0,27.0,10.80026,4.0
1,1.0,1.0,2.0,11.30753,0.3085248,0.4074944,3.208561,23.69999,13.79995,100.0,100.0,9.0,27.0,10.9044,4.0
1,1.0,1.0,2.0,11.30753,0.3085248,0.5074948,3.10856,23.69999,13.29995,100.0,100.0,9.0,27.0,11.00383,4.0
2,1.0,1.0,2.0,1.308475,0.3085248,1.007497,2.608559,23.69999,12.79995,100.0,100.0,9.0,27.0,11.10626,4.0
2,1.0,1.0,2.0,1.308475,0.3085248,1.507499,2.108556,23.69999,12.29994,100.0,100.0,9.0,27.0,11.20617,4.0
2,2.0,1.0,2.0,1.308475,3.308525,2.007501,1.608555,23.69999,11.79994,100.0,100.0,9.0,27.0,11.30577,4.0
2,6.0,1.0,2.0,1.308475,2.957833,2.507502,1.108553,23.69999,11.69994,100.0,100.0,9.0,27.0,11.40425,4.0
2,6.0,1.0,2.0,1.308475,2.957833,3.007504,0.6085508,23.69999,11.69994,100.0,100.0,9.0,27.0,11.50117,4.0
2,6.0,1.0,2.0,1.608476,3.057834,3.007504,0.6085508,23.69999,11.29994,100.0,100.0,9.0,27.0,11.60192,2.0
2,6.0,1.0,2.0,2.108478,3.057833,1.008449,0.6085508,23.69999,10.79994,100.0,100.0,9.0,27.0,11.70065,2.0
2,6.0,1.0,2.0,2.60848,2.657832,1.008449,0.6085508,23.69999,10.69994,100.0,100.0,9.0,27.0,11.80009,2.0
2,6.0,1.0,2.0,3.108482,2.15783,1.008449,0.6085508,23.69999,10.69994,100.0,100.0,9.0,27.0,11.90026,2.0
2,0.0,1.0,2.0,3.608484,0.0,1.008449,0.6085508,23.69999,10.69994,100.0,100.0,9.0,27.0,12.00209,0.0
2,6.0,1.0,2.0,3.608484,1.657828,1.008449,0.6085508,23.69999,10.69994,100.0,100.0,9.0,27.0,12.10118,0.0
2,6.0,1.0,2.0,3.608484,1.657828,1.008449,0.6085508,23.69999,10.69994,100.0,100.0,9.0,27.0,12.20345,0.0
2,6.0,1.0,2.0,3.608484,1.657828,1.008449,0.6085508,23.69999,10.69994,100.0,100.0,9.0,27.0,12.30206,0.0
2,0.0,1.0,2.0,3.608484,0.0,1.008449,0.6085508,23.69999,10.69994,100.0,100.0,9.0,27.0,12.40174,0.0
2,1.0,1.0,2.0,3.608484,3.007571,1.008449,0.6085508,100.0,100.0,100.0,100.0,9.0,27.0,12.50072,0.0
2,1.0,1.0,2.0,3.608484,3.007571,1.008449,0.6085508,100.0,100.0,100.0,100.0,9.0,27.0,12.60271,1.0
2,1.0,1.0,2.0,3.108482,3.507573,1.008449,0.6085508,100.0,100.0,100.0,100.0,9.0,27.0,12.70019,1.0
2,1.0,1.0,2.0,2.60848,4.007575,1.008449,0.6085508,100.0,100.0,100.0,100.0,9.0,27.0,12.80299,1.0
2,1.0,1.0,2.0,2.108478,4.507576,1.008449,0.6085508,100.0,100.0,100.0,100.0,9.0,27.0,12.90578,1.0
2,1.0,1.0,2.0,1.608476,5.007579,3.007504,0.6085508,100.0,100.0,100.0,100.0,9.0,27.0,13.00214,1.0
2,1.0,1.0,2.0,1.108474,5.50758,3.007504,0.6085508,100.0,100.0,100.0,100.0,9.0,27.0,13.1016,1.0
2,1.0,1.0,1.0,0.6084726,6.007583,3.007504,7.607605,100.0,100.0,100.0,100.0,9.0,27.0,13.20439,1.0
2,1.0,1.0,1.0,0.2084711,6.407584,3.007504,7.607605,100.0,100.0,100.0,100.0,9.0,27.0,13.30337,4.0
2,1.0,1.0,1.0,0.2084711,6.407584,3.007504,7.607605,100.0,100.0,100.0,100.0,9.0,27.0,13.40414,4.0
2,1.0,1.0,1.0,0.2084711,6.407584,3.507506,7.107604,100.0,100.0,100.0,100.0,9.0,27.0,13.50203,4.0
1,2.0,1.0,1.0,10.20753,0.4085291,4.007508,6.607602,100.0,100.0,100.0,100.0,9.0,27.0,13.60553,4.0
1,2.0,1.0,1.0,10.20753,0.4085291,4.50751,6.1076,100.0,100.0,100.0,100.0,9.0,27.0,13.70369,4.0
2,2.0,1.0,1.0,0.2084711,0.4085291,5.007512,5.607598,100.0,100.0,100.0,100.0,9.0,27.0,13.8001,4.0
2,2.0,1.0,1.0,0.2084711,0.4085291,5.507514,5.107596,100.0,100.0,100.0,100.0,9.0,27.0,13.90151,4.0
2,2.0,1.0,1.0,0.2084711,0.4085291,6.007515,4.607594,100.0,100.0,100.0,100.0,9.0,27.0,14.00159,4.0
2,2.0,1.0,1.0,0.2084711,0.4085291,6.507517,4.107592,100.0,100.0,100.0,100.0,9.0,27.0,14.1035,4.0
2,2.0,1.0,1.0,0.2084711,0.4085291,7.00752,3.60759,100.0,100.0,100.0,100.0,9.0,27.0,14.20542,4.0
2,2.0,1.0,1.0,0.2084711,0.4085291,7.507522,3.107589,100.0,100.0,100.0,100.0,9.0,27.0,14.30107,4.0
1,1.0,1.0,1.0,10.20753,14.40758,8.007524,2.607587,100.0,100.0,100.0,100.0,9.0,27.0,14.40242,4.0
1,1.0,1.0,1.0,10.20753,14.40758,8.307525,2.307586,100.0,100.0,100.0,100.0,9.0,27.0,14.50382,4.0
1,1.0,2.0,2.0,9.807525,14.80759,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,14.6044,1.0
1,1.0,2.0,2.0,9.307523,15.30759,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,14.70363,1.0
1,1.0,2.0,2.0,8.807521,15.80759,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,14.80568,1.0
1,1.0,2.0,2.0,8.307518,16.30759,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,14.90581,1.0
1,1.0,2.0,2.0,7.807517,16.80759,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.00505,1.0
1,1.0,2.0,2.0,7.307515,17.30759,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.10421,1.0
1,1.0,2.0,2.0,6.807513,17.8076,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.20313,1.0
1,1.0,2.0,2.0,6.307511,18.3076,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.30337,1.0
1,1.0,2.0,2.0,5.807509,18.8076,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.40399,1.0
1,1.0,2.0,2.0,5.307507,19.3076,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.5058,1.0
1,1.0,2.0,2.0,4.807505,19.80761,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.60153,1.0
1,0.0,2.0,2.0,4.307503,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.70231,1.0
1,0.0,2.0,2.0,3.807502,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.80335,1.0
1,0.0,2.0,2.0,3.3075,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,15.90601,1.0
1,0.0,2.0,2.0,2.807498,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,16.00067,1.0
1,0.0,2.0,2.0,2.307496,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,16.10219,1.0
1,0.0,2.0,2.0,1.807494,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,16.2026,1.0
1,0.0,2.0,2.0,1.307492,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,16.30247,1.0
1,0.0,2.0,2.0,0.8074902,0.0,0.3084695,0.3085306,100.0,100.0,100.0,100.0,9.0,27.0,16.40362,1.0
1,0.0,1.0,1.0,0.5074891,0.0,8.307525,16.30759,100.0,100.0,100.0,100.0,9.0,27.0,16.50063,4.0
1,0.0,1.0,1.0,0.5074891,0.0,8.507524,16.10759,100.0,100.0,100.0,100.0,9.0,27.0,16.60021,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,9.007527,15.60758,100.0,100.0,100.0,100.0,9.0,27.0,16.70593,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,9.507529,15.10758,100.0,100.0,100.0,100.0,9.0,27.0,16.80085,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,10.00753,14.60758,100.0,100.0,100.0,100.0,9.0,27.0,16.90102,4.0
1,2.0,1.0,1.0,0.507489,0.108566,10.50753,14.10758,100.0,100.0,100.0,100.0,9.0,27.0,17.00104,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,11.00753,13.60758,100.0,100.0,100.0,100.0,9.0,27.0,17.10211,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,11.50754,13.10757,100.0,100.0,100.0,100.0,9.0,27.0,17.20387,4.0
1,1.0,1.0,1.0,0.5074891,4.107621,12.00754,12.60757,100.0,100.0,100.0,100.0,9.0,27.0,17.30285,4.0
1,1.0,1.0,1.0,0.5074891,4.107621,12.50754,12.10757,100.0,100.0,100.0,100.0,9.0,27.0,17.40258,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,13.00754,11.60757,100.0,100.0,100.0,100.0,9.0,27.0,17.502,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,13.50755,11.10757,100.0,100.0,100.0,100.0,9.0,27.0,17.6013,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,14.00755,10.60756,100.0,100.0,100.0,100.0,9.0,27.0,17.70079,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,14.50755,10.10756,100.0,100.0,100.0,100.0,9.0,27.0,17.8013,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,15.00755,9.60756,100.0,100.0,100.0,100.0,9.0,27.0,17.90077,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,15.50755,9.107558,100.0,100.0,100.0,100.0,9.0,27.0,18.00096,4.0
1,0.0,1.0,1.0,0.5074891,0.0,16.00755,8.607555,100.0,100.0,100.0,100.0,9.0,27.0,18.10028,4.0
1,0.0,1.0,1.0,0.5074891,0.0,16.50756,8.107553,100.0,100.0,100.0,100.0,9.0,27.0,18.20022,4.0
1,2.0,1.0,1.0,0.5074891,0.108566,17.00756,7.607552,100.0,100.0,100.0,100.0,9.0,27.0,18.30587,4.0
0,1.0,2.0,1.0,0.0,0.3075551,0.3085001,8.307555,27.0,27.0,3.0,27.0,11.0,21.0,0.103536,1.0
0,1.0,2.0,2.0,0.0,0.8075545,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.2008567,1.0
0,1.0,2.0,2.0,0.0,1.307554,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.3001669,1.0
0,1.0,2.0,2.0,0.0,1.807554,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.4004138,1.0
0,1.0,2.0,2.0,0.0,2.307553,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.5019406,1.0
0,1.0,2.0,2.0,0.0,2.807553,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.6045827,1.0
0,1.0,2.0,2.0,0.0,3.307552,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.7026534,1.0
0,1.0,2.0,2.0,0.0,3.807552,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.803451,1.0
0,1.0,2.0,2.0,0.0,4.307551,8.3085,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,0.9049522,1.0
1,1.0,2.0,1.0,19.80756,4.807551,0.3085001,0.3075551,27.0,27.0,3.0,27.0,11.0,21.0,1.003651,1.0
1,1.0,2.0,1.0,19.30756,5.30755,0.3085001,0.3075551,27.0,27.0,3.0,27.0,11.0,21.0,1.10257,1.0
1,1.0,2.0,1.0,18.80756,5.807552,0.3085001,0.3075551,27.0,27.0,3.0,27.0,11.0,21.0,1.203595,1.0
1,1.0,2.0,1.0,18.30756,6.307554,0.3085001,0.3075551,27.0,27.0,3.0,27.0,11.0,21.0,1.303036,1.0
1,1.0,2.0,1.0,17.80755,6.807556,0.3085001,0.3075551,27.0,27.0,3.0,27.0,11.0,21.0,1.403231,1.0
1,1.0,2.0,1.0,17.30755,7.307558,0.3085001,0.3075551,27.0,27.0,3.0,27.0,11.0,21.0,1.503627,1.0
1,1.0,2.0,1.0,16.80755,7.80756,0.3085001,0.3075551,27.0,27.0,3.0,27.0,11.0,21.0,1.600451,1.0
1,1.0,2.0,2.0,16.30755,8.307562,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,1.701544,1.0
1,1.0,2.0,2.0,15.80755,8.807564,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,1.803034,1.0
1,1.0,2.0,2.0,15.30754,9.307566,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,1.903235,1.0
1,1.0,2.0,2.0,14.80754,9.807568,0.3085001,0.3085001,27.0,27.0,3.0,27.0,11.0,21.0,2.003743,1.0
1,1.0,2.0,1.0,14.30754,10.30757,0.3085001,8.307554,27.0,26.5,3.0,26.5,11.0,21.0,2.102009,1.0
1,1.0,2.0,2.0,13.80754,10.80757,0.3085001,0.3085001,27.0,26.0,3.0,26.0,11.0,21.0,2.202129,1.0
1,1.0,2.0,2.0,13.30754,11.30757,0.3085001,0.3085001,27.0,25.49999,3.0,25.49999,11.0,21.0,2.302741,1.0
1,1.0,2.0,2.0,12.80754,11.80758,0.3085001,0.3085001,27.0,24.99999,3.0,24.99999,11.0,21.0,2.403905,1.0
1,1.0,2.0,2.0,12.30753,12.30758,0.3085001,0.3085001,27.0,24.49999,3.0,24.49999,11.0,21.0,2.504612,1.0
1,1.0,2.0,2.0,11.80753,12.80758,0.3085001,0.3085001,27.0,23.99999,3.0,23.99999,11.0,21.0,2.605366,1.0
1,1.0,2.0,2.0,11.30753,13.30758,0.3085001,0.3085001,27.0,23.49999,3.0,23.49999,11.0,21.0,2.70433,1.0
1,1.0,2.0,2.0,10.80753,13.80758,0.3085001,0.3085001,27.0,22.99998,3.0,22.99998,11.0,21.0,2.802724,1.0
1,1.0,1.0,1.0,10.30753,14.30758,2.307555,8.307555,27.0,22.49998,3.0,22.49998,11.0,21.0,2.902279,4.0
2,2.0,1.0,1.0,0.3084714,0.3085287,2.807557,7.807554,27.0,21.99998,3.0,21.99998,11.0,21.0,3.004484,4.0
2,2.0,1.0,1.0,0.3084714,0.3085287,3.307559,7.307551,27.0,21.49998,3.0,21.49998,11.0,21.0,3.102231,4.0
2,2.0,1.0,5.0,0.3084714,0.3085287,3.807561,5.300275,27.0,20.99998,3.0,20.99998,11.0,21.0,3.202891,4.0
2,2.0,1.0,0.0,0.3084714,0.3085287,4.307562,0.0,27.0,20.49998,3.0,20.49998,11.0,21.0,3.302719,4.0
2,2.0,1.0,0.0,0.3084714,0.3085287,4.807564,0.0,27.0,19.99997,3.0,19.99997,11.0,21.0,3.40169,4.0
2,2.0,1.0,0.0,0.3084714,0.3085287,5.307566,0.0,27.0,19.49997,3.0,19.49997,11.0,21.0,3.504691,4.0
2,2.0,1.0,0.0,0.3084714,0.3085287,5.807566,0.0,27.0,18.99997,3.0,18.99997,11.0,21.0,3.605536,4.0
1,2.0,1.0,1.0,10.30753,0.3085287,6.307564,4.307544,27.0,18.49997,3.0,18.49997,11.0,21.0,3.701605,4.0
1,2.0,1.0,6.0,10.30753,0.3085287,6.507565,2.45774,27.0,17.99997,3.0,17.99997,11.0,21.0,3.803798,0.0
1,2.0,1.0,0.0,10.30753,0.3085287,6.507565,0.0,27.0,17.49996,3.0,17.49996,11.0,21.0,3.900383,0.0
1,2.0,1.0,0.0,10.30753,0.3085287,6.507565,0.0,27.0,16.99996,3.0,16.99996,11.0,21.0,4.005528,0.0
1,2.0,1.0,6.0,10.30753,0.3085287,6.507565,2.45774,26.5,16.99996,3.0,16.49996,11.0,21.0,4.10409,0.0
1,2.0,1.0,6.0,10.30753,0.3085287,6.507565,2.45774,26.0,16.99996,3.0,15.99996,11.0,21.0,4.202955,0.0
1,2.0,1.0,6.0,10.30753,0.3085287,6.407565,2.55774,25.49999,16.99996,3.0,15.69996,11.0,21.0,4.304211,3.0
2,2.0,1.0,6.0,0.3084714,0.3085287,5.907565,3.057739,24.99999,16.99996,3.0,15.69996,11.0,21.0,4.404147,3.0
2,2.0,1.0,6.0,0.3084714,0.3085287,5.607566,3.357739,24.49999,16.99996,3.0,15.69996,11.0,21.0,4.5007,4.0
1,2.0,1.0,6.0,10.30753,0.3085287,6.107565,2.85774,23.99999,16.99996,3.0,15.69996,11.0,21.0,4.601892,4.0
1,2.0,1.0,6.0,10.30753,0.3085287,6.607564,2.35774,23.49999,16.99996,3.0,15.69996,11.0,21.0,4.701103,4.0
2,2.0,1.0,6.0,0.3084714,0.3085287,7.107564,1.857741,22.99998,16.99996,3.0,15.69996,11.0,21.0,4.802873,4.0
2,2.0,1.0,0.0,0.3084714,0.3085287,7.207564,0.0,22.49998,16.99996,3.0,15.69996,11.0,21.0,4.903741,0.0
2,2.0,1.0,0.0,0.3084714,0.3085287,7.207564,0.0,21.99998,16.99996,3.0,15.69996,11.0,21.0,5.004269,0.0
2,2.0,1.0,6.0,0.3084714,0.3085287,7.207564,1.757741,21.49998,16.99996,3.0,15.69996,11.0,21.0,5.100469,0.0
2,2.0,1.0,6.0,0.3084714,0.3085287,7.207564,1.757741,20.99998,16.99996,3.0,15.69996,11.0,21.0,5.203636,0.0
2,2.0,1.0,6.0,0.3084714,0.3085287,7.207564,1.757741,20.49998,16.99996,3.0,15.69996,11.0,21.0,5.301147,0.0
2,2.0,1.0,6.0,0.5084723,0.1085279,7.207564,1.757741,19.99997,16.99996,3.0,15.69996,11.0,21.0,5.401052,2.0
2,2.0,1.0,6.0,0.6084726,0.008527515,7.207564,1.757741,19.49997,16.99996,3.0,15.69996,11.0,21.0,5.500228,2.0
2,2.0,1.0,6.0,0.6084726,0.008527515,7.207564,1.757741,18.99997,16.99996,3.0,15.69996,11.0,21.0,5.602669,2.0
2,2.0,1.0,6.0,0.6084726,0.008527515,7.307564,1.657741,18.49997,16.99996,3.0,15.69996,11.0,21.0,5.702853,4.0
